date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:45	11633/11633	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/fibonacci-numbers.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/fibonacci-numbers.html	(from https://cp-algorithms.com/)
20:40:46	20041/20041	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/sieve-of-eratosthenes.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/sieve-of-eratosthenes.html	(from https://cp-algorithms.com/)
20:40:47	9681/9681	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/prime-sieve-linear.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/prime-sieve-linear.html	(from https://cp-algorithms.com/)
20:40:48	13008/13008	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/primality_tests.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/primality_tests.html	(from https://cp-algorithms.com/)
20:40:49	21858/21858	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/factorization.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/factorization.html	(from https://cp-algorithms.com/)
20:40:49	15278/15278	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/phi-function.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/phi-function.html	(from https://cp-algorithms.com/)
20:40:50	8182/8182	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/divisors.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/divisors.html	(from https://cp-algorithms.com/)
20:40:51	10247/10247	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/module-inverse.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/module-inverse.html	(from https://cp-algorithms.com/)
20:40:52	7324/7324	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/linear_congruence_equation.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/linear_congruence_equation.html	(from https://cp-algorithms.com/)
20:40:53	11183/11183	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/chinese-remainder-theorem.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/chinese-remainder-theorem.html	(from https://cp-algorithms.com/)
20:40:54	10890/10890	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/factorial-modulo.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/factorial-modulo.html	(from https://cp-algorithms.com/)
20:40:55	13478/13478	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/discrete-log.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/discrete-log.html	(from https://cp-algorithms.com/)
20:40:56	9202/9202	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/primitive-root.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/primitive-root.html	(from https://cp-algorithms.com/)
20:40:57	9214/9214	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/discrete-root.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/discrete-root.html	(from https://cp-algorithms.com/)
20:40:58	13238/13238	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/montgomery_multiplication.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/montgomery_multiplication.html	(from https://cp-algorithms.com/)
20:40:59	7960/7960	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/balanced-ternary.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/balanced-ternary.html	(from https://cp-algorithms.com/)
20:41:00	7354/7354	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/gray-code.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/gray-code.html	(from https://cp-algorithms.com/)
20:41:01	8336/8336	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/all-submasks.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/all-submasks.html	(from https://cp-algorithms.com/)
20:41:02	15740/15740	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/big-integer.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/big-integer.html	(from https://cp-algorithms.com/)
20:41:03	38646/38646	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/fft.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/fft.html	(from https://cp-algorithms.com/)
20:41:04	21031/21031	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/polynomial.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/polynomial.html	(from https://cp-algorithms.com/)
20:41:05	12173/12173	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/stack_queue_modification.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/stack_queue_modification.html	(from https://cp-algorithms.com/)
20:41:06	12756/12756	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/sparse-table.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/sparse-table.html	(from https://cp-algorithms.com/)
20:41:07	35477/35477	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/disjoint_set_union.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/disjoint_set_union.html	(from https://cp-algorithms.com/)
20:41:08	24348/24348	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/fenwick.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/fenwick.html	(from https://cp-algorithms.com/)
20:41:09	19556/19556	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/sqrt_decomposition.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/sqrt_decomposition.html	(from https://cp-algorithms.com/)
20:41:10	74089/74089	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/segment_tree.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/segment_tree.html	(from https://cp-algorithms.com/)
20:41:11	27440/27440	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/treap.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/treap.html	(from https://cp-algorithms.com/)
20:41:12	23611/23611	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/sqrt-tree.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/sqrt-tree.html	(from https://cp-algorithms.com/)
20:41:13	10161/10161	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/randomized_heap.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/randomized_heap.html	(from https://cp-algorithms.com/)
20:41:14	8590/8590	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/data_structures/deleting_in_log_n.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/data_structures/deleting_in_log_n.html	(from https://cp-algorithms.com/)
20:41:15	9937/9937	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/dynamic_programming/divide-and-conquer-dp.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/dynamic_programming/divide-and-conquer-dp.html	(from https://cp-algorithms.com/)
20:41:16	8471/8471	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/dynamic_programming/profile-dynamics.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/dynamic_programming/profile-dynamics.html	(from https://cp-algorithms.com/)
20:41:18	10329/10329	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/dynamic_programming/zero_matrix.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/dynamic_programming/zero_matrix.html	(from https://cp-algorithms.com/)
20:41:19	17189/17189	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/string-hashing.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/string-hashing.html	(from https://cp-algorithms.com/)
20:41:19	6349/6349	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/rabin-karp.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/rabin-karp.html	(from https://cp-algorithms.com/)
20:41:21	28277/28277	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/prefix-function.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/prefix-function.html	(from https://cp-algorithms.com/)
20:41:21	18546/18546	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/z-function.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/z-function.html	(from https://cp-algorithms.com/)
20:41:23	29738/29738	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/suffix-array.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/suffix-array.html	(from https://cp-algorithms.com/)
20:41:23	18315/18315	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/aho_corasick.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/aho_corasick.html	(from https://cp-algorithms.com/)
20:41:24	11735/11735	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/suffix-tree-ukkonen.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/suffix-tree-ukkonen.html	(from https://cp-algorithms.com/)
20:41:26	49516/49516	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/suffix-automaton.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/suffix-automaton.html	(from https://cp-algorithms.com/)
20:41:26	10351/10351	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/lyndon_factorization.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/lyndon_factorization.html	(from https://cp-algorithms.com/)
20:41:27	14015/14015	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/expression_parsing.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/expression_parsing.html	(from https://cp-algorithms.com/)
20:41:28	14519/14519	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/manacher.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/manacher.html	(from https://cp-algorithms.com/)
20:41:29	16152/16152	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/string/main_lorentz.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/string/main_lorentz.html	(from https://cp-algorithms.com/)
20:41:30	17689/17689	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/linear_algebra/linear-system-gauss.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/linear_algebra/linear-system-gauss.html	(from https://cp-algorithms.com/)
20:41:31	6145/6145	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/linear_algebra/determinant-gauss.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/linear_algebra/determinant-gauss.html	(from https://cp-algorithms.com/)
20:41:32	7923/7923	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/linear_algebra/determinant-kraut.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/linear_algebra/determinant-kraut.html	(from https://cp-algorithms.com/)
20:41:33	6424/6424	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/linear_algebra/rank-matrix.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/linear_algebra/rank-matrix.html	(from https://cp-algorithms.com/)
20:41:34	5931/5931	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/algebra/factorial-divisors.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/algebra/factorial-divisors.html	(from https://cp-algorithms.com/)
20:41:35	18767/18767	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/binomial-coefficients.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/binomial-coefficients.html	(from https://cp-algorithms.com/)
20:41:36	10780/10780	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/catalan-numbers.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/catalan-numbers.html	(from https://cp-algorithms.com/)
20:41:37	35508/35508	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/inclusion-exclusion.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/inclusion-exclusion.html	(from https://cp-algorithms.com/)
20:41:38	19577/19577	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/burnside.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/burnside.html	(from https://cp-algorithms.com/)
20:41:39	6473/6473	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/stars_and_bars.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/stars_and_bars.html	(from https://cp-algorithms.com/)
20:41:40	9949/9949	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/generating_combinations.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/generating_combinations.html	(from https://cp-algorithms.com/)
20:41:41	7278/7278	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/bishops-on-chessboard.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/bishops-on-chessboard.html	(from https://cp-algorithms.com/)
20:41:42	17665/17665	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/bracket_sequences.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/bracket_sequences.html	(from https://cp-algorithms.com/)
20:41:43	7416/7416	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/combinatorics/counting_labeled_graphs.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/combinatorics/counting_labeled_graphs.html	(from https://cp-algorithms.com/)
20:41:44	11534/11534	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/num_methods/ternary_search.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/num_methods/ternary_search.html	(from https://cp-algorithms.com/)
20:41:45	8573/8573	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/num_methods/roots_newton.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/num_methods/roots_newton.html	(from https://cp-algorithms.com/)
20:41:46	6797/6797	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/num_methods/simpson-integration.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/num_methods/simpson-integration.html	(from https://cp-algorithms.com/)
20:41:47	21692/21692	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/basic-geometry.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/basic-geometry.html	(from https://cp-algorithms.com/)
20:41:48	8983/8983	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/segment-to-line.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/segment-to-line.html	(from https://cp-algorithms.com/)
20:41:49	6726/6726	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/lines-intersection.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/lines-intersection.html	(from https://cp-algorithms.com/)
20:41:50	5946/5946	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/check-segments-intersection.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/check-segments-intersection.html	(from https://cp-algorithms.com/)
20:41:51	8279/8279	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/segments-intersection.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/segments-intersection.html	(from https://cp-algorithms.com/)
20:41:52	7911/7911	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/circle-line-intersection.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/circle-line-intersection.html	(from https://cp-algorithms.com/)
20:41:53	6664/6664	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/circle-circle-intersection.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/circle-circle-intersection.html	(from https://cp-algorithms.com/)
20:41:54	10713/10713	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/tangents-to-two-circles.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/tangents-to-two-circles.html	(from https://cp-algorithms.com/)
20:41:55	5629/5629	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/length-of-segments-union.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/length-of-segments-union.html	(from https://cp-algorithms.com/)
20:41:56	6183/6183	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/oriented-triangle-area.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/oriented-triangle-area.html	(from https://cp-algorithms.com/)
20:41:57	5295/5295	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/area-of-simple-polygon.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/area-of-simple-polygon.html	(from https://cp-algorithms.com/)
20:41:58	10791/10791	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/point-in-convex-polygon.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/point-in-convex-polygon.html	(from https://cp-algorithms.com/)
20:41:59	9697/9697	---M-Z	200	added ('OK')	text/html	date:Thu,%2019%20Aug%202021%2015:54:28%20GMT	https://cp-algorithms.com/geometry/minkowski.html	/storage/emulated/0/HTTrack/Websites/cp-algorithms/cp-algorithms.com/geometry/minkowski.html	(from https://cp-algorithms.com/)
